answer_equal,candidate,cap_hit_delta,exact_delta,example_id,malformed_delta,peft_answer,peft_cap_hit,peft_exact,peft_malformed,prompt_variant,text_equal,vllm_token_ids_answer,vllm_token_ids_cap_hit,vllm_token_ids_exact,vllm_token_ids_malformed
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,599,0.0,60/14,0.0,0.0,0.0,default,True,60/14,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,604,0.0,71 * 46 / 43 - 2,0.0,0.0,0.0,default,True,71 * 46 / 43 - 2,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,605,0.0,58 + 41 - 67,0.0,0.0,0.0,default,True,58 + 41 - 67,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,622,0.0,79+69-47,0.0,0.0,0.0,default,True,79+69-47,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,623,0.0,32 + 29 - 53,0.0,0.0,0.0,default,True,32 + 29 - 53,0.0,0.0,0.0
False,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,632,0.0,(50 / 1 - 81 + 47),0.0,0.0,0.0,default,False,50/1+81-47,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,642,0.0,66 * 66 - 71 - 71,0.0,0.0,0.0,default,True,66 * 66 - 71 - 71,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,646,0.0,2*67/95-8,0.0,0.0,0.0,default,True,2*67/95-8,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,661,0.0,64 * 69 - 46 * 18,0.0,0.0,0.0,default,True,64 * 69 - 46 * 18,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,681,0.0,69-26-22,0.0,0.0,0.0,default,True,69-26-22,0.0,0.0,0.0
False,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,707,0.0,63*32/54+18,0.0,0.0,0.0,default,False,63*32/54,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,723,0.0,24*72/100-47,0.0,0.0,0.0,default,True,24*72/100-47,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,729,0.0,73 * 4 - 9 * 9,0.0,0.0,0.0,default,True,73 * 4 - 9 * 9,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,782,0.0,82*19-89,0.0,0.0,0.0,default,True,82*19-89,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,840,0.0,22*40-10-91,0.0,0.0,0.0,default,True,22*40-10-91,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,848,0.0,5*17+61-12,0.0,0.0,0.0,default,True,5*17+61-12,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,855,0.0,71 * 9 - 4 * 55,0.0,0.0,0.0,default,True,71 * 9 - 4 * 55,0.0,0.0,0.0
False,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,874,0.0,90*67-32-92,0.0,0.0,0.0,default,False,90*67/(32+92),0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,882,0.0,82 - 65 + 48,0.0,0.0,0.0,default,True,82 - 65 + 48,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,892,0.0,87*12-10-4,0.0,0.0,0.0,default,True,87*12-10-4,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,910,0.0,20*21-84*14,0.0,0.0,0.0,default,True,20*21-84*14,0.0,0.0,0.0
False,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,980,0.0,53 * 12 - 11 * 14,0.0,0.0,0.0,default,False,53*12-11*14,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,982,0.0,46 * 59 - 91 - 86,0.0,0.0,0.0,default,True,46 * 59 - 91 - 86,0.0,0.0,0.0
True,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,99,0.0,85*12-680,0.0,0.0,0.0,default,True,85*12-680,0.0,0.0,0.0
False,factor_gaussian_lora:seed1970764024:s0.0075:sign1,0.0,0.0,999,0.0,74 - 50 + 39 - 71,0.0,0.0,0.0,default,False,74-50-39+71,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,1004,0.0,76+81+51-13,0.0,0.0,0.0,default,True,76+81+51-13,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,-1.0,1009,0.0,87+30-83+58,0.0,1.0,0.0,default,False,87+30+83-58,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,-1.0,1030,0.0,96+37+60-66,0.0,1.0,0.0,default,False,96+37+60-37,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,1042,0.0,21+89-37+1,0.0,0.0,0.0,default,True,21+89-37+1,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,1052,0.0,39+76+100-4,0.0,0.0,0.0,default,True,39+76+100-4,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,1085,0.0,30+32+44-8,0.0,0.0,0.0,default,True,30+32+44-8,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,134,0.0,39+76+3-41,0.0,0.0,0.0,default,False,39+76+3+41,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,177,0.0,34+80+70+99,0.0,0.0,0.0,default,True,34+80+70+99,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,190,0.0,8*16-77+15,0.0,0.0,0.0,default,True,8*16-77+15,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,200,0.0,20+64-44,0.0,0.0,0.0,default,False,20+64+65-44,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,216,0.0,2+59+76-11,0.0,0.0,0.0,default,True,2+59+76-11,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,218,0.0,2*10+65-3,0.0,0.0,0.0,default,False,2*10+65+3*5,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,219,0.0,33+87+93-84,0.0,0.0,0.0,default,True,33+87+93-84,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,230,0.0,91+18+74-52,0.0,1.0,0.0,default,True,91+18+74-52,0.0,1.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,237,0.0,53+81*2+33,0.0,0.0,0.0,default,False,53+81+2+33,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,238,0.0,35*27+25*9,0.0,0.0,0.0,default,False,3527+259,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,247,0.0,37+67-40+24,0.0,0.0,0.0,default,True,37+67-40+24,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,249,0.0,97+18-39+56,0.0,0.0,0.0,default,True,97+18-39+56,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,299,0.0,99+97+89+99,0.0,1.0,0.0,default,True,99+97+89+99,0.0,1.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,328,0.0,78+20-49,0.0,0.0,0.0,default,True,78+20-49,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,345,0.0,44-40+5,0.0,0.0,0.0,default,False,44-40+5-63,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,1.0,359,0.0,67+98-65+24,0.0,0.0,0.0,default,False,67+24+65+98,0.0,1.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,367,0.0,57+4+81,0.0,0.0,0.0,default,True,57+4+81,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,371,0.0,2/62+97-32,0.0,0.0,0.0,default,False,2/62+97/32,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,382,0.0,25+11+90+50,0.0,0.0,0.0,default,True,25+11+90+50,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,392,0.0,36*11+30+60,0.0,0.0,0.0,default,True,36*11+30+60,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,40,0.0,67-27+18,0.0,0.0,0.0,default,False,67-27+18-6,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,413,0.0,27+22+74+46,0.0,1.0,0.0,default,True,27+22+74+46,0.0,1.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,415,0.0,2*29+52-77,0.0,0.0,0.0,default,True,2*29+52-77,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,424,0.0,21+21+76-42,0.0,0.0,0.0,default,True,21+21+76-42,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,473,0.0,41+26-48+36,0.0,1.0,0.0,default,True,41+26-48+36,0.0,1.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,475,0.0,66+58+55-38,0.0,0.0,0.0,default,True,66+58+55-38,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,483,0.0,39+59-26,0.0,0.0,0.0,default,True,39+59-26,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,522,0.0,63+44-33-79,0.0,0.0,0.0,default,True,63+44-33-79,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,529,0.0,82+99+4+14,0.0,1.0,0.0,default,True,82+99+4+14,0.0,1.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,534,0.0,83+35+55+9,0.0,0.0,0.0,default,True,83+35+55+9,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,578,0.0,9*46+5-96,0.0,0.0,0.0,default,True,9*46+5-96,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,583,0.0,25*90-53+10,0.0,0.0,0.0,default,True,25*90-53+10,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,586,0.0,(41 * 6 - 53) / 87,0.0,0.0,0.0,default,False,(41*6-53)/87,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,599,0.0,56+4-14,0.0,0.0,0.0,default,True,56+4-14,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,604,0.0,71+46+43-2,0.0,0.0,0.0,default,True,71+46+43-2,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,605,0.0,53+58+67-41,0.0,0.0,0.0,default,True,53+58+67-41,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,622,0.0,47+69+79+98,0.0,0.0,0.0,default,True,47+69+79+98,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,623,0.0,59+29-53+32,0.0,1.0,0.0,default,True,59+29-53+32,0.0,1.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,632,0.0,50+1-81+47,0.0,1.0,0.0,default,False,50+1+47-81,0.0,1.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,642,0.0,66+66+71,0.0,0.0,0.0,default,True,66+66+71,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,646,0.0,8*95-67-2,0.0,0.0,0.0,default,False,8*95-67-2*2,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,661,0.0,64*46+69*18,0.0,0.0,0.0,default,True,64*46+69*18,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,681,0.0,22+13,0.0,0.0,0.0,default,False,22+56+69-26,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,707,0.0,18+54+32-63,0.0,0.0,0.0,default,True,18+54+32-63,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,723,0.0,24+100+47-72,0.0,0.0,0.0,default,True,24+100+47-72,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,729,0.0,73*9+4*9,0.0,0.0,0.0,default,True,73*9+4*9,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,782,0.0,10+19+82+89,0.0,0.0,0.0,default,True,10+19+82+89,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,840,0.0,10+22+40+91,0.0,0.0,0.0,default,True,10+22+40+91,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,1.0,0.0,848,1.0,17+61+5+12*55,0.0,0.0,0.0,default,False,,1.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,855,0.0,71+9+4+55,0.0,0.0,0.0,default,True,71+9+4+55,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,874,0.0,32+90+92+67,0.0,1.0,0.0,default,True,32+90+92+67,0.0,1.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,882,0.0,48+71,0.0,0.0,0.0,default,False,48+71+65-82,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,892,0.0,4*87+12*10,0.0,0.0,0.0,default,False,4*12+87-10,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,910,0.0,84+20+21-21,0.0,0.0,0.0,default,True,84+20+21-21,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,980,0.0,5312+1114,0.0,0.0,0.0,default,False,5312+11141211,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,982,0.0,46+59+91+86,0.0,1.0,0.0,default,True,46+59+91+86,0.0,1.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,99,0.0,12+68+85-10,0.0,0.0,0.0,default,False,85+68-12+10,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign-1,0.0,0.0,999,0.0,39+74-71,0.0,0.0,0.0,default,False,39+74-71-50,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,1004,0.0,76*81-51-13,0.0,0.0,0.0,default,True,76*81-51-13,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,1009,1.0,(87 - 30 + 83) / 58 * 100,0.0,0.0,0.0,default,False,87 - 30 + 83 - 58 = 92,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,1030,0.0,96/37 + 60 + 66,0.0,0.0,0.0,default,True,96/37 + 60 + 66,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,1042,0.0,21 + 89 - 37 + 1,0.0,0.0,0.0,default,False,21 + 89 + 37 - 1,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,1052,0.0,100-76+39*4,0.0,0.0,0.0,default,False,100-76+39+4,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,1085,0.0,30*8+44-32,0.0,0.0,0.0,default,True,30*8+44-32,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,134,0.0,(39+76)/3+41,0.0,0.0,0.0,default,False,39 + 76 - 3 * 41,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,177,0.0,(34+80+70-99),0.0,0.0,0.0,default,False,34*80+70-99,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,190,0.0,16 * 15 - 77 + 8,0.0,0.0,0.0,default,True,16 * 15 - 77 + 8,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,200,0.0,64/44 + 20 = 65,0.0,0.0,1.0,default,True,64/44 + 20 = 65,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,216,0.0,11*(59-76)/2,0.0,0.0,0.0,default,True,11*(59-76)/2,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,218,0.0,65*5-3-10,0.0,0.0,0.0,default,True,65*5-3-10,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,219,1.0,87-33+84,0.0,0.0,0.0,default,False,87 - 33 + 93 = 111,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,230,0.0,91 + 18 + 52 - 74 = 131,0.0,0.0,1.0,default,True,91 + 18 + 52 - 74 = 131,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,237,0.0,53*81-2-33,0.0,0.0,0.0,default,False,53*81-2-33,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,238,0.0,35*27+25-9,0.0,0.0,0.0,default,True,35*27+25-9,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,247,1.0,(37+67)*40/24,0.0,0.0,0.0,default,False,37+67+40-24=94,0.0,0.0,1.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,249,0.0,97 - 18 - 39 - 56 = 0,0.0,0.0,1.0,default,False,97 - 18 - 39 - 56 = -16,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,299,0.0,99*97-89-99,0.0,0.0,0.0,default,True,99*97-89-99,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,328,1.0,(78-20+49)/78,0.0,0.0,0.0,default,False,78-20+49-78=69,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,345,0.0,5*(44/40+63),0.0,0.0,0.0,default,True,5*(44/40+63),0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,359,0.0,(67+65)*24/98,0.0,0.0,0.0,default,False,67*65-24-98,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,367,0.0,81/9+57/3,0.0,0.0,0.0,default,False,81/9*57/4,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,-1.0,0.0,371,-1.0,2*62+97-32=125,1.0,0.0,1.0,default,False,2*62+97-32,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,382,0.0,(25*11)+(90-50),0.0,0.0,0.0,default,False,25*11+90-50,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,392,0.0,36 * 11 + 30 - 60,0.0,0.0,0.0,default,True,36 * 11 + 30 - 60,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,40,0.0,67 - 18 - 27/6 =,0.0,0.0,1.0,default,True,67 - 18 - 27/6 =,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,413,0.0,27*22+74-46,0.0,0.0,0.0,default,True,27*22+74-46,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,415,0.0,(29 + 52) * 2 - 77 =,0.0,0.0,1.0,default,False,29*77+2-52=102,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,424,0.0,21*76/21+42=118,0.0,0.0,1.0,default,True,21*76/21+42=118,0.0,0.0,1.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,473,0.0,41 - 26 + 48 / 4 = 55,0.0,0.0,1.0,default,False,41 - 26 + 48 / 4 - 36 = 55,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,475,0.0,66*55-38-58,0.0,0.0,0.0,default,True,66*55-38-58,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,483,1.0,(39+59)/26+70,0.0,0.0,0.0,default,False,39+59-26=54,0.0,0.0,1.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,522,0.0,(63 - 44 + 33) / 79 * 100,0.0,0.0,0.0,default,False,63 - 44 + 33 - 79,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,529,1.0,(82 - 4) * 99 / 14 + 99,0.0,0.0,0.0,default,False,82 + 4 + 99 - 14 = 199,0.0,0.0,1.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,534,-1.0,83 * 12 - 9 * 55 = 893,0.0,0.0,1.0,default,False,83 * 9 + 35 - 55,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,578,-1.0,96/46 + 5*9 = 295,0.0,0.0,1.0,default,False,96/46 + 5*9,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,583,0.0,(25*10)+(90-53),0.0,0.0,0.0,default,True,(25*10)+(90-53),0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,-1.0,0.0,586,0.0,41 - 6 + 53 - 87 =,1.0,0.0,1.0,default,True,41 - 6 + 53 - 87 =,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,599,0.0,56/4+60/14,0.0,0.0,0.0,default,True,56/4+60/14,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,604,1.0,71*46/43+2,0.0,0.0,0.0,default,False,71*46/2+43=162,0.0,0.0,1.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,605,0.0,58+67-41=130,0.0,0.0,1.0,default,False,53 + 41 + 67 - 58 = 130,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,622,0.0,79*98-69-47,0.0,0.0,0.0,default,True,79*98-69-47,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,623,0.0,59 - 29 + 53 - 32,0.0,0.0,0.0,default,True,59 - 29 + 53 - 32,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,632,0.0,(50-1)*(81/47),0.0,0.0,0.0,default,False,(50-1-47)/81,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,642,0.0,66*60+71,0.0,0.0,0.0,default,True,66*60+71,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,646,0.0,(95-8)*2+67,0.0,0.0,0.0,default,True,(95-8)*2+67,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,661,-1.0,64 * 18 + 46 - 69 = 695,0.0,0.0,1.0,default,False,64*18+46,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,681,0.0,(22 + 56) / 26 + 69 = 35,0.0,0.0,1.0,default,False,22 + 56 - 69 - 26 = -35,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,-1.0,0.0,707,0.0,63 + 32 - 54 = 41,1.0,0.0,1.0,default,True,63 + 32 - 54 = 41,0.0,0.0,1.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,723,0.0,(24 * 72) - (100 + 47),0.0,0.0,0.0,default,False,24 * 72 - 100 - 47,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,729,0.0,73*4-9-9,0.0,0.0,0.0,default,True,73*4-9-9,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,782,1.0,(10 * 19) + (82 / 89),0.0,0.0,0.0,default,False,10*19+82-89=180,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,840,0.0,10*22+40-91,0.0,0.0,0.0,default,False,10*22+40-91,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,848,1.0,(17*61-5*12),0.0,0.0,0.0,default,False,17*61+5+12=959,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,855,0.0,71 * 9 - 4 * 55,0.0,0.0,0.0,default,True,71 * 9 - 4 * 55,0.0,0.0,0.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,874,0.0,32 * 92 + 90 - 67,0.0,0.0,0.0,default,True,32 * 92 + 90 - 67,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,882,0.0,65+71-48=124,0.0,0.0,1.0,default,False,65+71-48+82=124,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,892,0.0,87*12-10-4,0.0,0.0,0.0,default,True,87*12-10-4,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,910,1.0,(84-20+21)/14,0.0,0.0,0.0,default,False,20*21-84+14=99,0.0,0.0,1.0
True,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,980,0.0,53*12+11+14,0.0,0.0,0.0,default,True,53*12+11+14,0.0,0.0,0.0
False,factor_gaussian_lora:seed1975749735:s0.0075:sign1,0.0,0.0,982,-1.0,91*46-59-86=282,0.0,0.0,1.0,default,False,46*59+91-86,0.0,0.0,0.0
